Dealer Billing Statement for: April 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hiley Cars Fort Worth, LP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,Manufacturer Name,Plant Name,Invoice Date,Invoice Number,Interest Start Date,Maturity Date,Description,Type,Model Number,Serial No/VIN,Stock/Lease No,Original Amount,Beginning Balance,Advances,Last Advance Date,Principal Payments,Principal Adjustments,Monthly Activity,Ending Balance,Current Curtailments,Past Due Curtailments,Current Maturities,Past Due Maturities,Total Principal Due,Interest Amount,Prior Period Interest Billed Current Month,Flat Charges Amount,Item Fee Amount,Total Interest / Charges / Fees Due,Inception to Date Interest,Average Daily Billing Balance
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,12/22/2025,776942,12/22/2025,7/22/2027,2025 Subaru CROSSTREK5 DO,Automobile,CROSSTREK5 DO,4S4GUHM6XS3776942,,"$32,116.00 ","$32,116.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$32,116.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$132.87 ,$0.00 ,$0.00 ,$0.00 ,$132.87 ,$579.01 ,"$32,116.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,801803,3/31/2026,10/31/2027,2026 Subaru WRX4 DOORPREM,Automobile,WRX4 DOORPREM,JF1VBAH63T9801803,R5179,"$33,515.00 ","$33,515.00 ",$0.00 ,,"($33,515.00)",$0.00 ,"($33,515.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$60.09 ,$0.00 ,$0.00 ,$0.00 ,$60.09 ,$64.71 ,"$14,523.17 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,801998,3/31/2026,10/31/2027,2026 Subaru WRX4 DOORTS,Automobile,WRX4 DOORTS,JF1VBAZ62T9801998,R5181,"$44,238.00 ","$44,238.00 ",$0.00 ,,"($44,238.00)",$0.00 ,"($44,238.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$158.62 ,$0.00 ,$0.00 ,$0.00 ,$158.62 ,$164.72 ,"$38,339.60 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/31/2026,802012,3/31/2026,10/31/2027,2026 Subaru WRX4 DOORLIMI,Automobile,WRX4 DOORLIMI,JF1VBAN67T8802012,R5180,"$39,452.00 ","$39,452.00 ",$0.00 ,,"($39,452.00)",$0.00 ,"($39,452.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$38.09 ,$0.00 ,$0.00 ,$0.00 ,$38.09 ,$43.53 ,"$9,205.47 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,3/20/2026,802442,3/20/2026,10/20/2027,2026 Subaru WRX4 DOORPREM,Automobile,WRX4 DOORPREM,JF1VBAH62T9802442,R5171,"$33,515.00 ","$33,515.00 ",$0.00 ,,"($33,515.00)",$0.00 ,"($33,515.00)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$92.44 ,$0.00 ,$0.00 ,$0.00 ,$92.44 ,$147.94 ,"$22,343.33 "
"3535 West Loop 820 South  Fort Worth, TX 76116",Subaru,Auto - Subaru Plant (Floorplan-New) - East,4/30/2026,804076,4/30/2026,11/30/2027,2026 Subaru WRX4 DOORPREM,Automobile,WRX4 DOORPREM,JF1VBAH62T9804076,,"$35,204.00 ",$0.00 ,"$35,204.00 ",4/30/2026,$0.00 ,$0.00 ,"$35,204.00 ","$35,204.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$4.86 ,$0.00 ,$0.00 ,$0.00 ,$4.86 ,$4.86 ,"$1,173.47 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/11/2024,100365,10/11/2024,5/11/2026,2025 GMC Truck GMC HMER EV3,Automobile,GMC HMER EV3,1GT40DDA2SU100365,,"$110,883.25 ","$55,441.60 ",$0.00 ,,"($11,088.33)",$0.00 ,"($11,088.33)","$44,353.27 ",$0.00 ,$0.00 ,"$44,353.27 ",$0.00 ,"$44,353.27 ",$201.85 ,$0.00 ,$0.00 ,$0.00 ,$201.85 ,"$8,699.16 ","$48,788.60 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/24/2024,105483,10/24/2024,5/24/2026,2024 GMC Truck GMC HMMER EV,Automobile,GMC HMMER EV,1GKB0NDE2RU105483,G33700,"$112,675.00 ","$56,337.50 ",$0.00 ,,"($11,267.50)",$0.00 ,"($11,267.50)","$45,070.00 ",$0.00 ,$0.00 ,"$45,070.00 ",$0.00 ,"$45,070.00 ",$205.11 ,$0.00 ,$0.00 ,$0.00 ,$205.11 ,"$8,592.27 ","$49,577.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/13/2025,109432,8/13/2025,3/13/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,3GTPHCED7TG109432,G35110,"$61,024.80 ","$61,024.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,024.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,"$2,305.15 ","$61,024.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/13/2025,109496,8/13/2025,3/13/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,3GTPHCED0TG109496,G35111,"$61,024.80 ","$61,024.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,024.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,"$2,305.15 ","$61,024.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,3/10/2025,115236,3/10/2025,10/10/2026,2025 GMC Truck GMC HMER EV3,Automobile,GMC HMER EV3,1GT40DDBXSU115236,G34234,"$121,885.00 ","$121,885.00 ",$0.00 ,,"($12,188.50)",$0.00 ,"($12,188.50)","$109,696.50 ","$12,188.50 ",$0.00 ,$0.00 ,$0.00 ,"$12,188.50 ",$474.02 ,$0.00 ,$0.00 ,$0.00 ,$474.02 ,"$7,545.86 ","$114,571.90 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/8/2025,120405,9/8/2025,4/8/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL8TG120405,G35291,"$75,297.20 ","$75,297.20 ",$0.00 ,,"($75,297.20)",$0.00 ,"($75,297.20)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$228.46 ,$0.00 ,$0.00 ,$0.00 ,$228.46 ,"$2,454.67 ","$55,217.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/16/2025,126894,9/16/2025,4/16/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL2TG126894,G35379,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,"$2,462.48 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/16/2025,126916,9/16/2025,4/16/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL8TG126916,G35380,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,"$2,462.48 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/17/2025,126923,9/17/2025,4/17/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL5TG126923,G35470,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,"$2,450.72 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/15/2025,126928,9/15/2025,4/15/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL4TG126928,G35366,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,"$2,474.24 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,130228,11/28/2025,6/28/2027,2026 GMC Truck GMC CNYN AT4,Automobile,GMC CNYN AT4,1GTP2EEK0T1130228,G35995,"$53,153.00 ","$53,153.00 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$53,153.00 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$219.91 ,$0.00 ,$0.00 ,$0.00 ,$219.91 ,"$1,142.11 ","$53,153.00 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/18/2025,131491,8/18/2025,3/18/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED1TZ131491,,"$61,024.80 ","$61,024.80 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,024.80 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,$0.00 ,$0.00 ,$0.00 ,$252.48 ,"$2,257.23 ","$61,024.80 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/23/2025,135217,9/23/2025,4/23/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK7T1135217,,"$44,445.50 ","$44,445.50 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,445.50 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$183.89 ,$0.00 ,$0.00 ,$0.00 ,$183.89 ,"$1,394.60 ","$44,445.50 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/26/2025,137574,9/26/2025,4/26/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK8T1137574,,"$45,417.35 ","$45,417.35 ",$0.00 ,,"($45,417.35)",$0.00 ,"($45,417.35)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$100.22 ,$0.00 ,$0.00 ,$0.00 ,$100.22 ,"$1,316.31 ","$24,222.59 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/25/2025,138888,8/25/2025,3/25/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED8TZ138888,G35147,"$61,071.30 ","$61,071.30 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,071.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,"$2,191.83 ","$61,071.30 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/25/2025,139025,8/25/2025,3/25/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED1TZ139025,G35148,"$61,071.30 ","$61,071.30 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,071.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,"$2,191.83 ","$61,071.30 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/25/2025,139067,8/25/2025,3/25/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED6TZ139067,G35149,"$61,071.30 ","$61,071.30 ",$0.00 ,,"($61,071.30)",$0.00 ,"($61,071.30)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$227.41 ,$0.00 ,$0.00 ,$0.00 ,$227.41 ,"$2,166.57 ","$54,964.17 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,139130,11/28/2025,6/28/2027,2026 GMC Truck GMC ACAD DEN,Automobile,GMC ACAD DEN,1GKENLKS1TJ139130,,"$59,006.23 ","$59,006.23 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$59,006.23 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$244.13 ,$0.00 ,$0.00 ,$0.00 ,$244.13 ,"$1,267.86 ","$59,006.23 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,139283,11/28/2025,6/28/2027,2026 GMC Truck GMC ACAD ELV,Automobile,GMC ACAD ELV,1GKENKKS1TJ139283,G36004,"$48,594.73 ","$48,594.73 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$48,594.73 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$201.05 ,$0.00 ,$0.00 ,$0.00 ,$201.05 ,"$1,044.15 ","$48,594.73 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,139615,11/28/2025,6/28/2027,2026 GMC Truck GMC ACAD AT4,Automobile,GMC ACAD AT4,1GKENPKS4TJ139615,G36005,"$54,651.15 ","$54,651.15 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,651.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.11 ,$0.00 ,$0.00 ,$0.00 ,$226.11 ,"$1,174.29 ","$54,651.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,11/28/2025,139663,11/28/2025,6/28/2027,2026 GMC Truck GMC ACAD AT4,Automobile,GMC ACAD AT4,1GKENPKS4TJ139663,G36006,"$54,651.15 ","$54,651.15 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$54,651.15 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$226.11 ,$0.00 ,$0.00 ,$0.00 ,$226.11 ,"$1,174.29 ","$54,651.15 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/25/2025,139864,8/25/2025,3/25/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED1TZ139864,G35171,"$64,847.10 ","$64,847.10 ",$0.00 ,,"($64,847.10)",$0.00 ,"($64,847.10)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$259.35 ,$0.00 ,$0.00 ,$0.00 ,$259.35 ,"$2,318.39 ","$62,685.53 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/7/2025,141767,10/7/2025,5/7/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK6T1141767,,"$45,417.35 ","$45,417.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,417.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,"$1,327.67 ","$45,417.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/26/2025,141917,8/26/2025,3/26/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED4TZ141917,G35177,"$61,071.30 ","$61,071.30 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,071.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,"$2,182.24 ","$61,071.30 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/26/2025,141942,8/26/2025,3/26/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED3TZ141942,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,165.79 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,141949,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED6TZ141949,,"$61,071.30 ","$61,071.30 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,071.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,"$2,172.64 ","$61,071.30 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,141966,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED6TZ141966,G35180,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,156.27 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/26/2025,141989,8/26/2025,3/26/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED7TZ141989,,"$61,071.30 ","$61,071.30 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$61,071.30 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,$0.00 ,$0.00 ,$0.00 ,$252.67 ,"$2,182.24 ","$61,071.30 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,9/30/2025,142125,9/30/2025,4/30/2027,2026 GMC Truck GMC SIER 15D,Automobile,GMC SIER 15D,3GTUUGEL2TG142125,G35609,"$75,855.20 ","$75,855.20 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$75,855.20 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,$0.00 ,$0.00 ,$0.00 ,$313.84 ,"$2,297.87 ","$75,855.20 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142376,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED1TZ142376,G35245,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,156.27 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142377,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED3TZ142377,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,156.27 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142411,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCEDXTZ142411,,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,156.27 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/27/2025,142501,8/27/2025,3/27/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTPHCED0TZ142501,G35247,"$60,610.95 ","$60,610.95 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$60,610.95 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,$0.00 ,$0.00 ,$0.00 ,$250.77 ,"$2,156.27 ","$60,610.95 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/10/2025,142543,10/10/2025,5/10/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK0T1142543,,"$45,417.35 ","$45,417.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,417.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,"$1,307.10 ","$45,417.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143414,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED1TZ143414,,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,"$2,280.48 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143421,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED9TZ143421,G35248,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,"$2,280.48 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143450,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED5TZ143450,G35249,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,"$2,280.48 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143553,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED4TZ143553,G35279,"$64,386.75 ","$64,386.75 ",$0.00 ,,"($64,386.75)",$0.00 ,"($64,386.75)",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$177.59 ,$0.00 ,$0.00 ,$0.00 ,$177.59 ,"$2,191.68 ","$42,924.50 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143565,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED0TZ143565,G35250,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,"$2,280.48 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/10/2025,143574,10/10/2025,5/10/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK5T1143574,,"$45,417.35 ","$45,417.35 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$45,417.35 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,$0.00 ,$0.00 ,$0.00 ,$187.91 ,"$1,307.10 ","$45,417.35 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,8/28/2025,143849,8/28/2025,3/28/2027,2026 GMC Truck GMC SIER 15E,Automobile,GMC SIER 15E,1GTUUCED3TZ143849,G35280,"$64,386.75 ","$64,386.75 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$64,386.75 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,$0.00 ,$0.00 ,$0.00 ,$266.39 ,"$2,280.48 ","$64,386.75 "
"3535 West Loop 820 South  Fort Worth, TX 76116",GMC Truck,Auto - GMC Truck Plant (Floorplan-New) - East,10/23/2025,146018,10/23/2025,5/23/2027,2026 GMC Truck GMC CNYN 2WD,Automobile,GMC CNYN 2WD,1GTP1BEK1T1146018,,"$44,975.60 ","$44,975.60 ",$0.00 ,,$0.00 ,$0.00 ,$0.00 ,"$44,975.60 ",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$186.08 ,$0.00 ,$0.00 ,$0.00 ,$186.08 ,"$1,206.11 ","$44,975.60 "
